"_raw","_time",a,"ajax_page_request","ajax_request",bytes,clientip,cookie,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",db,eventtype,"favorite_table",file,goto,host,ident,index,l,lang,linecount,method,"no_debug",nocache,onclick,onerror,onload,other,pos,punct,"recent_table",referer,"referer_domain","req_time",root,route,server,source,sourcetype,"splunk_server","splunk_server_group",src,status,"sync_favorite_tables",table,tag,"tag::eventtype",timeendpos,timestartpos,token,uri,"uri_domain","uri_path","uri_query",user,useragent,v,vRxe,version,x
"::1 - - [28/May/2026:12:18:52 +0530] ""GET /phpmyadmin/index.php?route=/table/change&db=database&table=users&ajax_request=true&ajax_page_request=true&_nocache=1779950932790847231&token=3e7b334230437a3051722d3656693a26 HTTP/1.1"" 200 6565 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:52.000+0530",,true,true,6565,"::1",,12,28,18,may,52,thursday,2026,330,database,,,"index.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,1779950932790847231,,,,,,"::_-_-_[//:::_+]_""_//.?=//&=&=&=&=&=&=_/.""___""-""_""",,"-",,"28/May/2026:12:18:52 +0530",phpmyadmin,"/table/change",,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,users,,,35,9,3e7b334230437a3051722d3656693a26,"/phpmyadmin/index.php?route=/table/change&db=database&table=users&ajax_request=true&ajax_page_request=true&_nocache=1779950932790847231&token=3e7b334230437a3051722d3656693a26",,"/phpmyadmin/index.php","route=/table/change&db=database&table=users&ajax_request=true&ajax_page_request=true&_nocache=1779950932790847231&token=3e7b334230437a3051722d3656693a26","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",,,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:52 +0530] ""POST /phpmyadmin/index.php?route=/navigation&ajax_request=1 HTTP/1.1"" 200 2576 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:52.000+0530",,,1,2576,"::1",,12,28,18,may,52,thursday,2026,330,,,,"index.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,POST,,,,,,,,"::_-_-_[//:::_+]_""_//.?=/&=_/.""___""-""_""/._(__.;_;_",,"-",,"28/May/2026:12:18:52 +0530",phpmyadmin,"/navigation",,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/index.php?route=/navigation&ajax_request=1",,"/phpmyadmin/index.php","route=/navigation&ajax_request=1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",,,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:52 +0530] ""GET /phpmyadmin/index.php?route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1779950932472409980&token=3e7b334230437a3051722d3656693a26 HTTP/1.1"" 200 1516 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:52.000+0530",,,1,1516,"::1",,12,28,18,may,52,thursday,2026,330,,,,"index.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,true,1779950932472409980,,,,,,"::_-_-_[//:::_+]_""_//.?=/-&=&=&=&=&=_/.""___""-""_""/.",1,"-",,"28/May/2026:12:18:52 +0530",phpmyadmin,"/recent-table",,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,3e7b334230437a3051722d3656693a26,"/phpmyadmin/index.php?route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1779950932472409980&token=3e7b334230437a3051722d3656693a26",,"/phpmyadmin/index.php","route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1779950932472409980&token=3e7b334230437a3051722d3656693a26","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",,,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:52 +0530] ""GET /phpmyadmin/js/dist/gis_data_editor.js?v=5.2.1 HTTP/1.1"" 200 13582 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:52.000+0530",,,,13582,"::1",,12,28,18,may,52,thursday,2026,330,,,,"gis_data_editor.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////.?=.._/.""___""-""_""/._(__.;_;",,"-",,"28/May/2026:12:18:52 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/gis_data_editor.js?v=5.2.1",,"/phpmyadmin/js/dist/gis_data_editor.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:52 +0530] ""GET /phpmyadmin/js/vendor/jquery/additional-methods.js?v=5.2.1 HTTP/1.1"" 200 51466 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:52.000+0530",,,,51466,"::1",,12,28,18,may,52,thursday,2026,330,,,,"additional-methods.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////-.?=.._/.""___""-""_""/._(__.;",,"-",,"28/May/2026:12:18:52 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/vendor/jquery/additional-methods.js?v=5.2.1",,"/phpmyadmin/js/vendor/jquery/additional-methods.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:51 +0530] ""GET /phpmyadmin/index.php?route=/table/change&db=database&table=users&ajax_request=true&ajax_page_request=true&_nocache=1779950931775514916&token=3e7b334230437a3051722d3656693a26 HTTP/1.1"" 200 6565 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:51.000+0530",,true,true,6565,"::1",,12,28,18,may,51,thursday,2026,330,database,,,"index.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,1779950931775514916,,,,,,"::_-_-_[//:::_+]_""_//.?=//&=&=&=&=&=&=_/.""___""-""_""",,"-",,"28/May/2026:12:18:51 +0530",phpmyadmin,"/table/change",,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,users,,,35,9,3e7b334230437a3051722d3656693a26,"/phpmyadmin/index.php?route=/table/change&db=database&table=users&ajax_request=true&ajax_page_request=true&_nocache=1779950931775514916&token=3e7b334230437a3051722d3656693a26",,"/phpmyadmin/index.php","route=/table/change&db=database&table=users&ajax_request=true&ajax_page_request=true&_nocache=1779950931775514916&token=3e7b334230437a3051722d3656693a26","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",,,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:50 +0530] ""GET /phpmyadmin/js/dist/makegrid.js?v=5.2.1 HTTP/1.1"" 200 81012 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:50.000+0530",,,,81012,"::1",,12,28,18,may,50,thursday,2026,330,,,,"makegrid.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////.?=.._/.""___""-""_""/._(__.;_;",,"-",,"28/May/2026:12:18:50 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/makegrid.js?v=5.2.1",,"/phpmyadmin/js/dist/makegrid.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:50 +0530] ""GET /phpmyadmin/js/dist/sql.js?v=5.2.1 HTTP/1.1"" 200 35541 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:50.000+0530",,,,35541,"::1",,12,28,18,may,50,thursday,2026,330,,,,"sql.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////.?=.._/.""___""-""_""/._(__.;_;",,"-",,"28/May/2026:12:18:50 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/sql.js?v=5.2.1",,"/phpmyadmin/js/dist/sql.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:49 +0530] ""POST /phpmyadmin/index.php?route=/lint HTTP/1.1"" 200 28 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:49.000+0530",,,,28,"::1",,12,28,18,may,49,thursday,2026,330,,,,"index.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,POST,,,,,,,,"::_-_-_[//:::_+]_""_//.?=/_/.""___""-""_""/._(__.;_;_)_",,"-",,"28/May/2026:12:18:49 +0530",phpmyadmin,"/lint",,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/index.php?route=/lint",,"/phpmyadmin/index.php","route=/lint","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",,,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:49 +0530] ""GET /phpmyadmin/index.php?route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1779950929668908407&token=3e7b334230437a3051722d3656693a26 HTTP/1.1"" 200 1516 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:49.000+0530",,,1,1516,"::1",,12,28,18,may,49,thursday,2026,330,,,,"index.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,true,1779950929668908407,,,,,,"::_-_-_[//:::_+]_""_//.?=/-&=&=&=&=&=_/.""___""-""_""/.",1,"-",,"28/May/2026:12:18:49 +0530",phpmyadmin,"/recent-table",,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,3e7b334230437a3051722d3656693a26,"/phpmyadmin/index.php?route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1779950929668908407&token=3e7b334230437a3051722d3656693a26",,"/phpmyadmin/index.php","route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1779950929668908407&token=3e7b334230437a3051722d3656693a26","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",,,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:49 +0530] ""POST /phpmyadmin/index.php?route=/navigation&ajax_request=1 HTTP/1.1"" 200 2576 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:49.000+0530",,,1,2576,"::1",,12,28,18,may,49,thursday,2026,330,,,,"index.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,POST,,,,,,,,"::_-_-_[//:::_+]_""_//.?=/&=_/.""___""-""_""/._(__.;_;_",,"-",,"28/May/2026:12:18:49 +0530",phpmyadmin,"/navigation",,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/index.php?route=/navigation&ajax_request=1",,"/phpmyadmin/index.php","route=/navigation&ajax_request=1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",,,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:47 +0530] ""GET /phpmyadmin/index.php?route=/table/sql&db=database&table=users&ajax_request=true&ajax_page_request=true&_nocache=1779950927823537227&token=3e7b334230437a3051722d3656693a26 HTTP/1.1"" 200 5554 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:47.000+0530",,true,true,5554,"::1",,12,28,18,may,47,thursday,2026,330,database,,,"index.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,1779950927823537227,,,,,,"::_-_-_[//:::_+]_""_//.?=//&=&=&=&=&=&=_/.""___""-""_""",,"-",,"28/May/2026:12:18:47 +0530",phpmyadmin,"/table/sql",,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,users,,,35,9,3e7b334230437a3051722d3656693a26,"/phpmyadmin/index.php?route=/table/sql&db=database&table=users&ajax_request=true&ajax_page_request=true&_nocache=1779950927823537227&token=3e7b334230437a3051722d3656693a26",,"/phpmyadmin/index.php","route=/table/sql&db=database&table=users&ajax_request=true&ajax_page_request=true&_nocache=1779950927823537227&token=3e7b334230437a3051722d3656693a26","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",,,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:27 +0530] ""GET /phpmyadmin/themes/pmahomme/img/hide.png HTTP/1.1"" 200 284 ""http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:27.000+0530",,,,284,"::1",,12,28,18,may,27,thursday,2026,330,,,,"hide.png",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////._/.""___"":///////.?=..""_""/",,"http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1","http://localhost","28/May/2026:12:18:27 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/themes/pmahomme/img/hide.png",,"/phpmyadmin/themes/pmahomme/img/hide.png",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:22 +0530] ""GET /phpmyadmin/index.php?route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1779950902126533102&token=3e7b334230437a3051722d3656693a26 HTTP/1.1"" 200 1516 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:22.000+0530",,,1,1516,"::1",,12,28,18,may,22,thursday,2026,330,,,,"index.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,true,1779950902126533102,,,,,,"::_-_-_[//:::_+]_""_//.?=/-&=&=&=&=&=_/.""___""-""_""/.",1,"-",,"28/May/2026:12:18:22 +0530",phpmyadmin,"/recent-table",,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,3e7b334230437a3051722d3656693a26,"/phpmyadmin/index.php?route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1779950902126533102&token=3e7b334230437a3051722d3656693a26",,"/phpmyadmin/index.php","route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1779950902126533102&token=3e7b334230437a3051722d3656693a26","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",,,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:22 +0530] ""GET /phpmyadmin/js/dist/table/structure.js?v=5.2.1 HTTP/1.1"" 200 16530 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:22.000+0530",,,,16530,"::1",,12,28,18,may,22,thursday,2026,330,,,,"structure.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////.?=.._/.""___""-""_""/._(__.;_",,"-",,"28/May/2026:12:18:22 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/table/structure.js?v=5.2.1",,"/phpmyadmin/js/dist/table/structure.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:22 +0530] ""GET /phpmyadmin/themes/pmahomme/img/b_tbloptimize.png HTTP/1.1"" 200 153 ""http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:22.000+0530",,,,153,"::1",,12,28,18,may,22,thursday,2026,330,,,,"b_tbloptimize.png",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////._/.""___"":///////.?=..""_""/",,"http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1","http://localhost","28/May/2026:12:18:22 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/themes/pmahomme/img/b_tbloptimize.png",,"/phpmyadmin/themes/pmahomme/img/b_tbloptimize.png",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:22 +0530] ""GET /phpmyadmin/themes/pmahomme/img/normalize.png HTTP/1.1"" 200 505 ""http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:22.000+0530",,,,505,"::1",,12,28,18,may,22,thursday,2026,330,,,,"normalize.png",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////._/.""___"":///////.?=..""_""/",,"http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1","http://localhost","28/May/2026:12:18:22 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/themes/pmahomme/img/normalize.png",,"/phpmyadmin/themes/pmahomme/img/normalize.png",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:22 +0530] ""GET /phpmyadmin/themes/pmahomme/img/b_move.png HTTP/1.1"" 200 381 ""http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:22.000+0530",,,,381,"::1",,12,28,18,may,22,thursday,2026,330,,,,"b_move.png",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////._/.""___"":///////.?=..""_""/",,"http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1","http://localhost","28/May/2026:12:18:22 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/themes/pmahomme/img/b_move.png",,"/phpmyadmin/themes/pmahomme/img/b_move.png",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:22 +0530] ""GET /phpmyadmin/themes/pmahomme/img/centralColumns_delete.png HTTP/1.1"" 200 683 ""http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:22.000+0530",,,,683,"::1",,12,28,18,may,22,thursday,2026,330,,,,"centralColumns_delete.png",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////._/.""___"":///////.?=..""_""/",,"http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1","http://localhost","28/May/2026:12:18:22 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/themes/pmahomme/img/centralColumns_delete.png",,"/phpmyadmin/themes/pmahomme/img/centralColumns_delete.png",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:22 +0530] ""GET /phpmyadmin/themes/pmahomme/img/centralColumns_add.png HTTP/1.1"" 200 676 ""http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:22.000+0530",,,,676,"::1",,12,28,18,may,22,thursday,2026,330,,,,"centralColumns_add.png",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////._/.""___"":///////.?=..""_""/",,"http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1","http://localhost","28/May/2026:12:18:22 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/themes/pmahomme/img/centralColumns_add.png",,"/phpmyadmin/themes/pmahomme/img/centralColumns_add.png",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [28/May/2026:12:18:22 +0530] ""GET /phpmyadmin/themes/pmahomme/img/b_ftext.png HTTP/1.1"" 200 550 ""http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-28T12:18:22.000+0530",,,,550,"::1",,12,28,18,may,22,thursday,2026,330,,,,"b_ftext.png",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////._/.""___"":///////.?=..""_""/",,"http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1","http://localhost","28/May/2026:12:18:22 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/themes/pmahomme/img/b_ftext.png",,"/phpmyadmin/themes/pmahomme/img/b_ftext.png",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
